Country Code,Country Name,Region,Income Group,Indicator Code,Indicator Short,Indicator Type,Year,Value
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,15.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,3.823237
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,37.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,3.33491
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,32.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,3.401887
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,48.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2014,2.970238
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,20.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,4.05913
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,33.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,25.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,39.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,3.464438
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,3.31611
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,3.612767
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,78.9382261210263
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,40.0
HUN,Hungary,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,3.179665
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,35.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,3.384615
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,34.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,3.461539
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,49.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,3.153846
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,22.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2014,3.538461
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,53.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,3.508876
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,37.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,22.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,49.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,3.391863
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,3.131097
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,3.652629
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,76.6135818164288
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,33.0
ISL,Iceland,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,3.342209
IND,India,South Asia,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,57.0
IND,India,South Asia,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,3.109802
IND,India,South Asia,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,52.0
IND,India,South Asia,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,3.029319
IND,India,South Asia,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,44.0
IND,India,South Asia,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,3.198278
IND,India,South Asia,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,65.0
IND,India,South Asia,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2014,2.717276
IND,India,South Asia,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,51.0
IND,India,South Asia,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,3.510833
IND,India,South Asia,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,54.0
IND,India,South Asia,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,49.0
IND,India,South Asia,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,56.0
IND,India,South Asia,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,3.080137
IND,India,South Asia,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,3.005888
IND,India,South Asia,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,3.154387
IND,India,South Asia,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,66.6287100218034
IND,India,South Asia,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,58.0
IND,India,South Asia,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,2.877227
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,58.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,3.107969
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,41.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,3.209638
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,74.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,2.873931
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,55.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2014,2.869565
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,50.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,3.529022
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,53.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,40.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,66.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,3.081806
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,2.894755
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,3.268857
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,66.6821696338513
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,56.0
IDN,Indonesia,East Asia & Pacific,Lower middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,2.918715
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,136.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,2.311813
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,147.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,2.145176
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,139.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,2.30889
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,149.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2014,1.980646
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,116.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,2.851242
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,141.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,111.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,158.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,2.29784
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,2.046713
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,2.548966
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,41.5710143200652
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,131.0
IRQ,Iraq,Middle East & North Africa,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,2.184437
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,3.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,4.125285
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,9.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,3.943467
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,27.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,3.44
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,12.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2014,3.8
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,16.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,4.125285
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,11.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,5.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,17.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,3.868014
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,3.725658
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,4.01037
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,91.8651382791002
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,16.0
IRL,Ireland,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,3.84
ISR,Israel,Middle East & North Africa,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,46.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,3.198016
ISR,Israel,Middle East & North Africa,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,36.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,3.351191
ISR,Israel,Middle East & North Africa,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,96.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,2.712302
ISR,Israel,Middle East & North Africa,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,43.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.CUST.XQ,Customs Score,Score,2014,3.101191
ISR,Israel,Middle East & North Africa,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,12.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,4.17619
ISR,Israel,Middle East & North Africa,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,41.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,36.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,50.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,3.260446
ISR,Israel,Middle East & North Africa,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,3.110907
ISR,Israel,Middle East & North Africa,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,3.409984
ISR,Israel,Middle East & North Africa,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,72.4041738856361
ISR,Israel,Middle East & North Africa,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,45.0
ISR,Israel,Middle East & North Africa,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,3.112302
ITA,Italy,Europe & Central Asia,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,14.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,3.835361
ITA,Italy,Europe & Central Asia,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,23.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,3.62495
ITA,Italy,Europe & Central Asia,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,17.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,3.538153
ITA,Italy,Europe & Central Asia,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,29.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.CUST.XQ,Customs Score,Score,2014,3.355694
ITA,Italy,Europe & Central Asia,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,22.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,4.04898
ITA,Italy,Europe & Central Asia,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,20.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,18.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,23.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,3.691076
ITA,Italy,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,3.639202
ITA,Italy,Europe & Central Asia,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,3.742949
ITA,Italy,Europe & Central Asia,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,86.197650659853
ITA,Italy,Europe & Central Asia,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,19.0
ITA,Italy,Europe & Central Asia,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,3.775923
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,89.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,2.71574
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,84.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,2.71574
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,86.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,2.785068
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,54.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.CUST.XQ,Customs Score,Score,2014,2.877505
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,83.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,3.140595
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,70.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,44.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,125.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,2.842494
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,2.446164
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,3.238824
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,59.0167851650698
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,61.0
JAM,Jamaica,Latin America & Caribbean,Upper middle income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,2.842107
JPN,Japan,East Asia & Pacific,High income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,9.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,3.95238
JPN,Japan,East Asia & Pacific,High income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,11.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,3.931567
JPN,Japan,East Asia & Pacific,High income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,19.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,3.518439
JPN,Japan,East Asia & Pacific,High income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,14.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.CUST.XQ,Customs Score,Score,2014,3.781139
JPN,Japan,East Asia & Pacific,High income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,10.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.TIME.XQ,Timeliness Score,Score,2014,4.23948
JPN,Japan,East Asia & Pacific,High income,LP.LPI.OVRL.RK,LPI Overall Rank,Rank,2014,10.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.OVRL.RK.LB,LP.LPI.OVRL.RK.LB,Rank,2014,6.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.OVRL.RK.UB,LP.LPI.OVRL.RK.UB,Rank,2014,12.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.OVRL.XQ,LPI Overall Score,Score,2014,3.914618
JPN,Japan,East Asia & Pacific,High income,LP.LPI.OVRL.XQ.LB,LP.LPI.OVRL.XQ.LB,Rank,2014,3.854598
JPN,Japan,East Asia & Pacific,High income,LP.LPI.OVRL.XQ.UB,LP.LPI.OVRL.XQ.UB,Rank,2014,3.974639
JPN,Japan,East Asia & Pacific,High income,LP.LPI.OVRL.RK.ZS,LP.LPI.OVRL.RK.ZS,Rank,2014,93.3579074581764
JPN,Japan,East Asia & Pacific,High income,LP.LPI.INFR.RK,LP.LPI.INFR.RK,Rank,2014,7.0
JPN,Japan,East Asia & Pacific,High income,LP.LPI.INFR.XQ,Infrastructure Score,Score,2014,4.155425
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.TRAC.RK,LP.LPI.TRAC.RK,Rank,2014,96.0
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.TRAC.XQ,Tracking Score,Score,2014,2.666667
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.LOGS.RK,LP.LPI.LOGS.RK,Rank,2014,60.0
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.LOGS.XQ,Logistics Quality Score,Score,2014,2.939394
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.ITRN.RK,LP.LPI.ITRN.RK,Rank,2014,65.0
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.ITRN.XQ,Int. Shipments Score,Score,2014,2.955682
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.CUST.RK,LP.LPI.CUST.RK,Rank,2014,78.0
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.CUST.XQ,Customs Score,Score,2014,2.596212
JOR,Jordan,Middle East & North Africa,Lower middle income,LP.LPI.TIME.RK,LP.LPI.TIME.RK,Rank,2014,58.0
